secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2019-02-05,SPX 190215C1000000,1,2019-02-15,2019-01-30,C,1000000,1732.2,1735.4,0,14191,,,,,,127164645,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-02-05,SPX 190215C1050000,1,2019-02-15,2019-01-18,C,1050000,1682.3,1685.4,0,0,,,,,,127524461,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-02-05,SPX 190215C1100000,1,2019-02-15,2019-01-18,C,1100000,1632.3,1635.5,0,250,,,,,,124544976,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-02-05,SPX 190215C1150000,1,2019-02-15,,C,1150000,1582.4,1585.5,0,0,,,,,,127524462,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-02-05,SPX 190215C1200000,1,2019-02-15,2019-01-25,C,1200000,1532.4,1535.5,0,1,,,,,,124459467,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-02-05,SPX 190215C1225000,1,2019-02-15,2019-01-23,C,1225000,1507.4,1510.6,0,1,,,,,,127261840,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-02-05,SPX 190215C1250000,1,2019-02-15,2019-01-18,C,1250000,1482.4,1485.6,0,1,,,,,,127111820,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-02-05,SPX 190215C1275000,1,2019-02-15,,C,1275000,1457.5,1460.6,0,0,,,,,,127126654,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-02-05,SPX 190215C1300000,1,2019-02-15,2019-01-18,C,1300000,1432.5,1435.6,0,1,,,,,,124459468,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-02-05,SPX 190215C1325000,1,2019-02-15,,C,1325000,1407.5,1410.6,0,0,,,,,,124590234,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
