secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2019-06-06,SPX 190621C1000000,1,2019-06-21,2019-06-06,C,1000000,1840.6,1843.3,3,39938,,,,,,116364713,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1100000,1,2019-06-21,2019-03-06,C,1100000,1740.7,1743.5,0,256,,,,,,116364714,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1150000,1,2019-06-21,,C,1150000,1690.8,1693.5,0,0,,,,,,116364715,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1200000,1,2019-06-21,,C,1200000,1640.9,1643.6,0,0,,,,,,116364716,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1225000,1,2019-06-21,,C,1225000,1615.9,1618.6,0,0,,,,,,116364717,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1250000,1,2019-06-21,,C,1250000,1590.9,1593.6,0,0,,,,,,116364718,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1275000,1,2019-06-21,,C,1275000,1565.9,1568.7,0,0,,,,,,116364719,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1300000,1,2019-06-21,2019-01-28,C,1300000,1541.0,1543.7,0,76,,,,,,116364720,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1325000,1,2019-06-21,2019-03-14,C,1325000,1516.0,1518.7,0,9,,,,,,116364721,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1350000,1,2019-06-21,,C,1350000,1491.0,1493.8,0,0,,,,,,116364722,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1375000,1,2019-06-21,2017-08-21,C,1375000,1466.1,1468.8,0,4,,,,,,116364723,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1400000,1,2019-06-21,2019-05-15,C,1400000,1441.1,1443.8,0,7,,,,,,116364724,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1425000,1,2019-06-21,,C,1425000,1416.1,1418.9,0,0,,,,,,116364725,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-06,SPX 190621C1450000,1,2019-06-21,,C,1450000,1391.2,1393.9,0,0,,,,,,116364726,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
