secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2019-06-13,SPX 190621C1000000,1,2019-06-21,2019-06-13,C,1000000,1886.4,1889.3,1250,39143,,,,,,116364713,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1100000,1,2019-06-21,2019-06-12,C,1100000,1786.5,1789.4,0,256,,,,,,116364714,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1150000,1,2019-06-21,,C,1150000,1736.5,1739.4,0,0,,,,,,116364715,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1200000,1,2019-06-21,,C,1200000,1686.6,1689.5,0,0,,,,,,116364716,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1225000,1,2019-06-21,,C,1225000,1661.6,1664.5,0,0,,,,,,116364717,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1250000,1,2019-06-21,,C,1250000,1636.6,1639.5,0,0,,,,,,116364718,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1275000,1,2019-06-21,,C,1275000,1611.6,1614.5,0,0,,,,,,116364719,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1300000,1,2019-06-21,2019-01-28,C,1300000,1586.6,1589.5,0,76,,,,,,116364720,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1325000,1,2019-06-21,2019-03-14,C,1325000,1561.7,1564.5,0,9,,,,,,116364721,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1350000,1,2019-06-21,,C,1350000,1536.7,1539.6,0,0,,,,,,116364722,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1375000,1,2019-06-21,2017-08-21,C,1375000,1511.7,1514.6,0,4,,,,,,116364723,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1400000,1,2019-06-21,2019-05-15,C,1400000,1486.7,1489.6,0,7,,,,,,116364724,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1425000,1,2019-06-21,,C,1425000,1461.7,1464.6,0,0,,,,,,116364725,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1450000,1,2019-06-21,,C,1450000,1436.7,1439.6,0,0,,,,,,116364726,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1475000,1,2019-06-21,,C,1475000,1411.8,1414.6,0,0,,,,,,116364727,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1500000,1,2019-06-21,2019-05-31,C,1500000,1386.8,1389.7,0,207,,,,,,116364728,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1525000,1,2019-06-21,2019-05-06,C,1525000,1361.8,1364.7,0,17,,,,,,116364729,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1550000,1,2019-06-21,2018-05-09,C,1550000,1336.8,1339.7,0,1,,,,,,116364730,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1575000,1,2019-06-21,2019-05-06,C,1575000,1311.8,1314.7,0,6,,,,,,116364731,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1600000,1,2019-06-21,2019-03-14,C,1600000,1286.8,1289.7,0,13,,,,,,116364732,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1625000,1,2019-06-21,2019-03-18,C,1625000,1261.9,1264.7,0,18,,,,,,116364733,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1650000,1,2019-06-21,2018-06-01,C,1650000,1236.9,1239.8,0,4,,,,,,116364734,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1675000,1,2019-06-21,2018-06-18,C,1675000,1211.9,1214.8,0,5,,,,,,116364735,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1700000,1,2019-06-21,2019-01-04,C,1700000,1186.9,1189.8,0,101,,,,,,116364736,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1725000,1,2019-06-21,2018-12-26,C,1725000,1161.9,1164.8,0,9,,,,,,116364737,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1750000,1,2019-06-21,2018-12-26,C,1750000,1137.0,1139.8,0,9,,,,,,116364738,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1775000,1,2019-06-21,2017-11-07,C,1775000,1112.0,1114.9,0,18,,,,,,116364739,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1800000,1,2019-06-21,2019-04-24,C,1800000,1087.0,1089.9,0,59,,,,,,116364740,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1825000,1,2019-06-21,2019-06-12,C,1825000,1062.0,1064.9,0,37,,,,,,116364741,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1850000,1,2019-06-21,2019-06-12,C,1850000,1037.1,1039.9,0,22,,,,,,116364742,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1875000,1,2019-06-21,2017-11-07,C,1875000,1012.1,1015.0,0,18,,,,,,116364743,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1900000,1,2019-06-21,2019-06-13,C,1900000,987.1,990.0,49,1037,,,,,,116364744,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1920000,1,2019-06-21,,C,1920000,967.1,970.0,0,0,,,,,,128192162,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1925000,1,2019-06-21,2017-11-07,C,1925000,962.1,965.0,0,18,,,,,,116364745,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1930000,1,2019-06-21,,C,1930000,957.1,960.0,0,0,,,,,,128192163,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1940000,1,2019-06-21,,C,1940000,947.1,950.0,0,0,,,,,,128173424,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-13,SPX 190621C1950000,1,2019-06-21,2019-06-06,C,1950000,937.1,940.0,0,53,,,,,,116364746,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
