secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2019-04-10,SPX 190418C1000000,1,2019-04-18,2019-04-10,C,1000000,1886.5,1888.4,2225,25261,,,,,,127261868,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-04-10,SPX 190418C1100000,1,2019-04-18,,C,1100000,1786.6,1788.4,0,0,,,,,,127261869,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-04-10,SPX 190418C1200000,1,2019-04-18,,C,1200000,1686.6,1688.5,0,0,,,,,,127261870,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-04-10,SPX 190418C1225000,1,2019-04-18,,C,1225000,1661.6,1663.4,0,0,,,,,,127261871,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-04-10,SPX 190418C1250000,1,2019-04-18,,C,1250000,1636.7,1638.5,0,0,,,,,,127261872,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-04-10,SPX 190418C1275000,1,2019-04-18,,C,1275000,1611.5,1613.4,0,0,,,,,,127261873,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-04-10,SPX 190418C1300000,1,2019-04-18,,C,1300000,1586.5,1588.4,0,0,,,,,,127261874,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-04-10,SPX 190418C1325000,1,2019-04-18,,C,1325000,1561.7,1563.6,0,0,,,,,,127261875,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-04-10,SPX 190418C1350000,1,2019-04-18,,C,1350000,1536.6,1538.4,0,0,,,,,,127261876,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-04-10,SPX 190418C1375000,1,2019-04-18,,C,1375000,1511.8,1513.6,0,0,,,,,,127261877,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
