secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2019-06-14,SPX 190621C1000000,1,2019-06-21,2019-06-14,C,1000000,1887.2,1890.2,300,39034,,,,,,116364713,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-14,SPX 190621C1100000,1,2019-06-21,2019-06-12,C,1100000,1787.2,1790.2,0,256,,,,,,116364714,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-14,SPX 190621C1150000,1,2019-06-21,,C,1150000,1737.2,1740.2,0,0,,,,,,116364715,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-14,SPX 190621C1200000,1,2019-06-21,,C,1200000,1687.3,1690.3,0,0,2.930563,0.993891,1.5e-05,6.09822,-516.3903,116364716,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-14,SPX 190621C1225000,1,2019-06-21,,C,1225000,1662.3,1665.3,0,0,2.864795,0.99378,1.6e-05,6.202249,-513.855,116364717,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-14,SPX 190621C1250000,1,2019-06-21,,C,1250000,1637.3,1640.3,0,0,2.800386,0.993666,1.6e-05,6.307802,-511.2941,116364718,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-14,SPX 190621C1275000,1,2019-06-21,,C,1275000,1612.3,1615.3,0,0,2.73728,0.993551,1.7e-05,6.414962,-508.7074,116364719,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-14,SPX 190621C1300000,1,2019-06-21,2019-01-28,C,1300000,1587.3,1590.3,0,76,2.675423,0.993433,1.8e-05,6.523827,-506.0959,116364720,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-14,SPX 190621C1325000,1,2019-06-21,2019-03-14,C,1325000,1562.3,1565.3,0,9,2.614764,0.993313,1.9e-05,6.634492,-503.4596,116364721,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-14,SPX 190621C1350000,1,2019-06-21,,C,1350000,1537.3,1540.3,0,0,2.555256,0.993191,1.9e-05,6.747057,-500.7986,116364722,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
