secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2019-06-04,SPX 190621C1000000,1,2019-06-21,2019-06-04,C,1000000,1799.7,1803.9,400,39138,,,,,,116364713,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1100000,1,2019-06-21,2019-03-06,C,1100000,1699.9,1704.0,0,256,,,,,,116364714,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1150000,1,2019-06-21,,C,1150000,1649.9,1654.0,0,0,,,,,,116364715,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1200000,1,2019-06-21,,C,1200000,1600.0,1604.2,0,0,,,,,,116364716,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1225000,1,2019-06-21,,C,1225000,1575.1,1579.3,0,0,1.059685,0.99909,0.0,0.145157,22.85975,116364717,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1250000,1,2019-06-21,,C,1250000,1550.1,1554.3,0,0,,,,,,116364718,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1275000,1,2019-06-21,,C,1275000,1525.1,1529.3,0,0,,,,,,116364719,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1300000,1,2019-06-21,2019-01-28,C,1300000,1500.2,1504.4,0,76,1.062722,0.998969,1e-06,0.405653,17.88184,116364720,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1325000,1,2019-06-21,2019-03-14,C,1325000,1475.2,1479.4,0,9,0.902213,0.999126,0.0,0.060951,21.56323,116364721,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1350000,1,2019-06-21,,C,1350000,1450.2,1454.4,0,0,,,,,,116364722,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1375000,1,2019-06-21,2017-08-21,C,1375000,1425.3,1429.5,0,4,1.02576,0.998844,2e-06,0.663036,13.2263,116364723,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1400000,1,2019-06-21,2019-05-15,C,1400000,1400.3,1404.4,0,7,,,,,,116364724,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1425000,1,2019-06-21,,C,1425000,1375.3,1379.4,0,0,,,,,,116364725,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1450000,1,2019-06-21,,C,1450000,1350.4,1354.6,0,0,0.977633,0.998707,3e-06,0.932864,8.766388,116364726,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1475000,1,2019-06-21,,C,1475000,1325.4,1329.6,0,0,0.92019,0.998849,2e-06,0.651331,11.72417,116364727,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1500000,1,2019-06-21,2019-05-31,C,1500000,1300.4,1304.6,0,207,0.840866,0.999015,1e-06,0.309156,14.98664,116364728,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1525000,1,2019-06-21,2019-05-06,C,1525000,1275.5,1279.6,0,17,0.869998,0.998854,2e-06,0.642272,10.97526,116364729,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1550000,1,2019-06-21,2018-05-09,C,1550000,1250.5,1254.6,0,1,0.788212,0.999031,1e-06,0.273852,14.27785,116364730,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1575000,1,2019-06-21,2019-05-06,C,1575000,1225.5,1229.8,0,6,0.876108,0.998545,4e-06,1.24541,3.697057,116364731,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1600000,1,2019-06-21,2019-03-14,C,1600000,1200.5,1204.8,0,13,0.829591,0.998696,3e-06,0.955862,6.489205,116364732,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1625000,1,2019-06-21,2019-03-18,C,1625000,1175.6,1179.8,0,18,0.828837,0.998533,4e-06,1.268668,2.937187,116364733,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1650000,1,2019-06-21,2018-06-01,C,1650000,1150.6,1154.9,0,4,0.823296,0.998368,6e-06,1.576638,-0.477667,116364734,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1675000,1,2019-06-21,2018-06-18,C,1675000,1125.7,1129.8,0,5,0.783019,0.99852,5e-06,1.292273,2.177906,116364735,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1700000,1,2019-06-21,2019-01-04,C,1700000,1100.7,1104.9,0,101,0.777785,0.998346,6e-06,1.617466,-1.23277,116364736,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1725000,1,2019-06-21,2018-12-26,C,1725000,1075.7,1080.0,0,9,0.769519,0.99817,7e-06,1.941738,-4.529334,116364737,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1750000,1,2019-06-21,2018-12-26,C,1750000,1050.8,1054.9,0,9,0.7336,0.998323,7e-06,1.660242,-1.986876,116364738,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1775000,1,2019-06-21,2017-11-07,C,1775000,1025.8,1030.0,0,18,0.725571,0.998136,8e-06,2.003083,-5.274848,116364739,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-04,SPX 190621C1800000,1,2019-06-21,2019-04-24,C,1800000,1000.8,1005.1,0,59,0.715475,0.997943,1e-05,2.348211,-8.463325,116364740,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
