secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2019-01-16,SPX 190118C1000000,1,2019-01-18,2019-01-16,C,1000000,1614.0,1616.6,1000,36387,,,,,,121564922,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-01-16,SPX 190118C1025000,1,2019-01-18,,C,1025000,1589.0,1591.7,0,0,,,,,,127117395,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-01-16,SPX 190118C1050000,1,2019-01-18,,C,1050000,1564.0,1566.7,0,0,,,,,,127111810,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-01-16,SPX 190118C1075000,1,2019-01-18,,C,1075000,1539.0,1541.7,0,0,,,,,,127117396,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-01-16,SPX 190118C1100000,1,2019-01-18,2018-08-30,C,1100000,1514.0,1516.7,0,840,,,,,,117411005,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-01-16,SPX 190118C1125000,1,2019-01-18,,C,1125000,1489.0,1491.7,0,0,,,,,,127117397,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-01-16,SPX 190118C1150000,1,2019-01-18,,C,1150000,1463.9,1466.8,0,0,,,,,,117411006,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-01-16,SPX 190118C1175000,1,2019-01-18,,C,1175000,1438.9,1441.8,0,0,,,,,,127117398,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-01-16,SPX 190118C1200000,1,2019-01-18,,C,1200000,1413.9,1416.8,0,0,,,,,,117411007,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-01-16,SPX 190118C1225000,1,2019-01-18,2018-12-21,C,1225000,1388.9,1391.8,0,14,,,,,,127117399,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
