secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2019-05-24,SPX 190621C1000000,1,2019-06-21,2019-05-24,C,1000000,1821.6,1824.8,900,38413,,,,,,116364713,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1100000,1,2019-06-21,2019-03-06,C,1100000,1721.9,1725.0,0,256,,,,,,116364714,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1150000,1,2019-06-21,,C,1150000,1671.9,1675.1,0,0,,,,,,116364715,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1200000,1,2019-06-21,,C,1200000,1622.0,1625.2,0,0,,,,,,116364716,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1225000,1,2019-06-21,,C,1225000,1597.0,1600.2,0,0,,,,,,116364717,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1250000,1,2019-06-21,,C,1250000,1572.1,1575.3,0,0,,,,,,116364718,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1275000,1,2019-06-21,,C,1275000,1547.1,1550.3,0,0,,,,,,116364719,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1300000,1,2019-06-21,2019-01-28,C,1300000,1522.2,1525.4,0,76,,,,,,116364720,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1325000,1,2019-06-21,2019-03-14,C,1325000,1497.2,1500.4,0,9,,,,,,116364721,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1350000,1,2019-06-21,,C,1350000,1472.3,1475.5,0,0,,,,,,116364722,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1375000,1,2019-06-21,2017-08-21,C,1375000,1447.3,1450.5,0,4,,,,,,116364723,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1400000,1,2019-06-21,2019-05-15,C,1400000,1422.4,1425.6,0,7,,,,,,116364724,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1425000,1,2019-06-21,,C,1425000,1397.4,1400.6,0,0,,,,,,116364725,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1450000,1,2019-06-21,,C,1450000,1372.5,1375.7,0,0,,,,,,116364726,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1475000,1,2019-06-21,,C,1475000,1347.5,1350.7,0,0,,,,,,116364727,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1500000,1,2019-06-21,2019-04-04,C,1500000,1322.7,1325.8,0,207,,,,,,116364728,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1525000,1,2019-06-21,2019-05-06,C,1525000,1297.7,1300.8,0,17,,,,,,116364729,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1550000,1,2019-06-21,2018-05-09,C,1550000,1272.8,1275.9,0,1,,,,,,116364730,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1575000,1,2019-06-21,2019-05-06,C,1575000,1247.8,1250.9,0,6,,,,,,116364731,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1600000,1,2019-06-21,2019-03-14,C,1600000,1222.9,1226.0,0,13,,,,,,116364732,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1625000,1,2019-06-21,2019-03-18,C,1625000,1197.9,1201.0,0,18,,,,,,116364733,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1650000,1,2019-06-21,2018-06-01,C,1650000,1173.0,1176.1,0,4,,,,,,116364734,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-05-24,SPX 190621C1675000,1,2019-06-21,2018-06-18,C,1675000,1148.0,1151.1,0,5,,,,,,116364735,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
